,GameID,Team,TeamVegas,ClosingSpread,TeamFP,MIN,Pred
744,21900373.0,Atlanta,109.5,6.0,229.0,239.99999999999997,236.36250066706376
745,21900373.0,Indiana,115.5,-6.0,234.0,240.0,249.21312039792895
746,21900374.0,LA Lakers,108.5,-5.5,258.0,239.98999999999998,238.053285134472
747,21900374.0,Miami,103.0,5.5,217.5,240.03000000000003,226.27355038117892
748,21900375.0,Charlotte,102.75,7.0,230.5,239.99999999999997,225.4542149722038
749,21900375.0,Chicago,109.75,-7.0,204.75,240.00000000000003,240.44660465821318
750,21900376.0,Memphis,108.25,12.5,255.25,240.01000000000002,232.54971654237724
751,21900376.0,Milwaukee,120.75,-12.5,256.75,240.03,259.32184098167966
752,21900377.0,LA Clippers,116.0,-4.5,233.25,239.99999999999997,249.57427307502837
753,21900377.0,Minnesota,111.5,4.5,229.25,240.01,239.9363082768795
754,21900378.0,New York,101.0,8.5,227.5,240.0,222.2739033910796
755,21900378.0,Sacramento,109.5,-8.5,201.75,240.01000000000002,240.47894800980526
756,21900379.0,Golden State,98.75,14.0,237.0,240.00999999999996,217.1710280718161
757,21900379.0,Utah,112.75,-14.0,231.25,240.03,247.15580744383485
760,21900381.0,Brooklyn,105.75,7.0,249.75,240.02,230.176167316502
761,21900381.0,Toronto,112.75,-7.0,257.75,239.99000000000007,245.16855700251136
762,21900382.0,Chicago,105.5,3.5,260.5,239.99,230.77629650847223
763,21900382.0,LA Clippers,109.0,-3.5,224.5,240.01000000000002,238.27249135147687
764,21900383.0,Memphis,119.25,-1.5,286.5,239.99999999999997,253.83804268745087
765,21900383.0,Washington,117.75,1.5,234.5,240.00000000000003,250.62538775473456
768,21900385.0,Cleveland,103.75,14.5,247.25,239.99999999999997,224.89900218555184
769,21900385.0,Milwaukee,118.25,-14.5,264.25,240.0,255.9546665351427
770,21900386.0,Detroit,109.25,7.5,261.25,240.0,235.54316525808864
771,21900386.0,Houston,116.75,-7.5,237.5,239.99999999999997,251.60643992167013
772,21900387.0,Denver,104.75,-5.5,239.0,240.00000000000003,232.15084470409928
773,21900387.0,Oklahoma City,99.25,5.5,211.75,240.0,220.37110995080621
774,21900388.0,New Orleans,108.75,-1.0,264.0,240.01000000000005,237.1692630223127
775,21900388.0,Orlando,107.75,1.0,259.75,239.99999999999997,235.0274930671685
776,21900389.0,Charlotte,99.0,11.5,207.5,239.98999999999998,218.27425640098028
777,21900389.0,Indiana,110.5,-11.5,255.25,240.01,242.90461088513854
778,21900390.0,Atlanta,109.0,12.0,217.0,239.99,233.87215108854633
779,21900390.0,LA Lakers,121.0,-12.0,262.0,240.00000000000003,259.57339055027666
780,21900391.0,Brooklyn,108.25,4.0,238.25,240.0,234.96280636398433
781,21900391.0,Philadelphia,112.25,-4.0,219.5,240.0,243.52988618456112
782,21900392.0,Denver,108.75,-10.0,243.0,239.98000000000002,239.72429930401432
783,21900392.0,New York,98.75,10.0,225.25,240.0,218.30659975257237
784,21900393.0,Golden State,102.25,5.0,190.5,240.00000000000003,225.23500875519892
785,21900393.0,Sacramento,107.25,-5.0,232.5,239.99999999999997,235.9438585309199
786,21900394.0,Detroit,117.5,-2.5,241.0,240.02,251.36746340679932
787,21900394.0,Washington,115.0,2.5,263.0,240.03,246.01303851893883
788,21900395.0,Cleveland,102.0,12.0,231.75,239.99999999999997,222.85426228518392
789,21900395.0,Toronto,114.0,-12.0,260.25,240.00000000000006,248.55550174691425
790,21900396.0,Houston,120.5,-9.5,253.0,240.0,258.07666619242093
791,21900396.0,San Antonio,111.0,9.5,242.0,239.98999999999998,237.72985161855112
792,21900397.0,Memphis,107.25,3.0,250.25,240.00000000000003,233.67271516940735
793,21900397.0,Miami,110.25,-3.0,232.25,239.98000000000002,240.09802503483994
794,21900398.0,Dallas,108.5,10.0,262.5,240.02,233.65294487154142
795,21900398.0,Milwaukee,118.5,-10.0,258.0,240.0,255.0706444229834
796,21900399.0,Chicago,101.5,5.0,242.25,240.00000000000003,224.0545206691244
797,21900399.0,Oklahoma City,106.5,-5.0,242.0,240.01,234.76337044484535
798,21900400.0,Phoenix,112.25,2.5,259.5,239.98999999999995,241.68458220333218
799,21900400.0,Portland,114.75,-2.5,246.75,240.0,247.03900709119264
800,21900401.0,Charlotte,101.25,5.5,253.25,240.01,223.51907818033834
801,21900401.0,Sacramento,106.75,-5.5,219.75,240.00000000000003,235.2988129336314
802,21900402.0,Indiana,106.0,1.0,232.75,239.98000000000002,232.27302086632793
803,21900402.0,LA Lakers,107.0,-1.0,229.0,240.01,234.4147908214721
804,21900403.0,Atlanta,111.5,2.5,227.5,239.99,240.50409411725764
805,21900403.0,New York,114.0,-2.5,294.75,240.01,245.8585190051181
808,21900405.0,Orlando,99.75,7.0,211.75,239.99000000000004,220.73226262790564
809,21900405.0,Utah,106.75,-7.0,248.5,240.01000000000005,235.72465231391502
810,21900406.0,LA Clippers,119.5,-14.0,260.0,239.98000000000002,257.7802002185057
811,21900406.0,Phoenix,105.5,14.0,249.0,240.0,227.795420846487
812,21900407.0,Charlotte,104.5,2.5,220.25,240.01,229.48620531389523
813,21900407.0,Cleveland,107.0,-2.5,232.5,240.01,234.84063020175572
814,21900408.0,Detroit,107.5,2.0,224.0,240.03,234.35010411828793
815,21900408.0,Toronto,109.5,-2.0,253.75,240.01,238.63364402857633
818,21900410.0,Miami,100.25,8.0,237.75,240.0,221.2353617650996
819,21900410.0,Philadelphia,108.25,-8.0,231.75,239.99,238.36952140625314
820,21900411.0,Minnesota,116.75,-3.5,216.75,240.00000000000003,250.47086824091383
821,21900411.0,New Orleans,113.25,3.5,245.75,239.99,242.97467339790919
822,21900412.0,Memphis,106.25,6.5,246.75,239.99999999999997,231.10510583397956
823,21900412.0,Oklahoma City,112.75,-6.5,240.75,240.0,245.02661054241682
824,21900413.0,Boston,108.75,-1.5,223.5,239.99999999999994,237.31120948240724
825,21900413.0,Dallas,107.25,1.5,235.0,240.02,234.09855454969096
826,21900414.0,Denver,106.5,-9.0,256.0,240.00999999999996,235.89894212560162
827,21900414.0,Orlando,97.5,9.0,224.75,239.98999999999998,216.62301252930388
828,21900415.0,Golden State,106.0,9.0,250.5,240.00000000000003,230.00187750481538
829,21900415.0,Portland,115.0,-9.0,259.25,240.0,249.2778071011131
830,21900416.0,Atlanta,109.75,6.5,223.5,239.99000000000004,236.61405023566076
831,21900416.0,Utah,116.25,-6.5,244.25,240.0,250.535554944098
832,21900417.0,LA Lakers,111.75,3.5,222.5,239.98000000000002,240.6136972257601
833,21900417.0,Milwaukee,115.25,-3.5,250.5,239.99,248.10989206876474
834,21900418.0,Brooklyn,107.5,4.5,224.25,240.0,233.64037181781526
835,21900418.0,San Antonio,112.0,-4.5,263.75,240.00000000000003,243.27833661596415
836,21900419.0,Houston,115.5,5.5,252.25,239.98999999999998,245.94835181575465
837,21900419.0,LA Clippers,121.0,-5.5,251.25,239.98999999999998,257.7280865690477
838,21900420.0,Cleveland,110.0,2.5,271.5,240.00999999999996,238.14311794510854
839,21900420.0,Memphis,112.5,-2.5,255.5,239.99,243.49754283296903
840,21900421.0,Indiana,107.5,-5.5,254.25,239.98999999999998,236.47930101970596
841,21900421.0,Sacramento,102.0,5.5,225.0,240.01000000000005,224.69956626641286
842,21900422.0,Boston,109.75,-9.0,272.25,240.01,241.0143904985913
843,21900422.0,Detroit,100.75,9.0,217.0,240.0,221.73846090229358
844,21900423.0,Toronto,118.25,-6.5,246.0,240.00000000000003,253.68352317363014
845,21900423.0,Washington,111.75,6.5,230.25,239.98,239.76201846519288
846,21900424.0,Miami,112.75,-9.0,279.25,240.0,245.73634284288948
847,21900424.0,New York,103.75,9.0,234.75,239.98999999999998,226.46041324659174
848,21900425.0,Dallas,101.75,8.5,255.75,240.0,223.45439147715416
849,21900425.0,Philadelphia,110.25,-8.5,227.5,240.0,241.6594360958798
850,21900426.0,Oklahoma City,113.5,-2.5,252.25,240.02000000000004,245.07152694773507
851,21900426.0,Phoenix,111.0,2.5,232.25,239.98000000000002,239.7171020598746
852,21900427.0,Denver,112.75,-10.5,245.0,240.0,246.1621822231731
853,21900427.0,Minnesota,102.25,10.5,231.5,239.98999999999998,223.67359769415904
854,21900428.0,Orlando,108.0,3.5,241.0,240.01000000000002,234.71125679538736
855,21900428.0,Portland,111.5,-3.5,258.0,239.99,242.20745163839203
856,21900429.0,Golden State,109.75,1.5,243.75,240.01,238.0335148366061
857,21900429.0,New Orleans,111.25,-1.5,235.5,240.04000000000005,241.2461697693224
858,21900430.0,Charlotte,100.25,7.0,229.0,240.00000000000006,221.51925468528867
859,21900430.0,Utah,107.25,-7.0,248.0,240.01,236.51164437129805
860,21900431.0,Atlanta,112.5,7.0,237.0,240.01,240.80056009117288
861,21900431.0,Brooklyn,119.5,-7.0,269.75,240.04000000000002,255.79294977718223
862,21900432.0,Chicago,105.25,-1.5,250.0,240.0,231.80226508072604
863,21900432.0,Detroit,103.75,1.5,240.25,239.99,228.58961014800974
864,21900433.0,Philadelphia,120.25,-13.0,269.25,240.0,258.6767953843912
865,21900433.0,Washington,107.25,13.0,211.5,239.99999999999997,230.83378596751666
866,21900434.0,Milwaukee,119.5,-12.5,291.5,239.99999999999997,257.3543608382221
867,21900434.0,New York,107.0,12.5,238.75,240.00000000000003,230.5822363989197
868,21900435.0,Memphis,110.25,2.0,264.5,240.00000000000003,238.67856043389457
869,21900435.0,Sacramento,112.25,-2.0,249.25,240.02,242.962100344183
870,21900436.0,LA Clippers,116.25,-6.5,273.25,240.02,250.535554944098
871,21900436.0,San Antonio,109.75,6.5,230.0,240.00999999999996,236.61405023566076
872,21900437.0,Houston,121.5,-9.0,252.25,239.98999999999998,259.5087038470925
873,21900437.0,Phoenix,112.5,9.0,235.25,240.00000000000003,240.23277425079476
874,21900438.0,Minnesota,110.5,7.0,226.25,240.01,237.65259186164076
875,21900438.0,Portland,117.5,-7.0,255.25,239.98999999999998,252.64498154765013
876,21900439.0,Dallas,108.25,1.5,249.75,240.01000000000002,235.672538664457
877,21900439.0,Toronto,109.75,-1.5,249.25,239.98999999999998,238.8851935971733
878,21900440.0,Boston,110.75,-12.5,262.25,239.98,243.58199983401911
879,21900440.0,Charlotte,98.25,12.5,188.25,240.00999999999996,216.80987539471667
880,21900441.0,Indiana,105.75,8.5,226.0,240.00000000000003,229.75032793621838
881,21900441.0,Milwaukee,114.25,-8.5,289.75,240.02000000000007,247.95537255494403
882,21900442.0,LA Clippers,112.25,-1.0,228.5,240.01000000000002,242.6782074239939
883,21900442.0,Oklahoma City,111.25,1.0,253.75,240.00000000000003,240.53643746884973
884,21900443.0,Denver,103.25,2.0,269.0,240.01999999999998,227.66067163053216
885,21900443.0,LA Lakers,105.25,-2.0,233.75,239.99,231.9442115408206
886,21900444.0,Atlanta,115.75,-2.0,250.25,240.00000000000003,248.4710447458642
887,21900444.0,Cleveland,113.75,2.0,248.25,240.0,244.18750483557577
888,21900445.0,Detroit,104.25,6.5,218.5,239.99999999999997,227.95713760444744
889,21900445.0,Philadelphia,110.75,-6.5,278.5,240.02,241.8786423128847
892,21900447.0,New York,115.5,-3.5,256.0,239.98999999999995,248.50338809745625
893,21900447.0,Washington,112.0,3.5,268.5,240.01000000000002,241.0071932544516
894,21900448.0,Chicago,100.5,5.0,223.0,240.0,222.48053655435834
895,21900448.0,Orlando,105.5,-5.0,252.0,240.0,233.1893863300793
896,21900449.0,Miami,109.25,-4.5,232.75,240.01,238.94988030035748
897,21900449.0,Utah,104.75,4.5,228.5,239.98999999999998,229.3119155022086
898,21900450.0,Memphis,114.0,1.0,228.75,239.98000000000005,244.86489378445637
899,21900450.0,San Antonio,115.0,-1.0,296.0,240.01000000000005,247.00666373960055
900,21900451.0,Denver,110.5,-2.5,248.25,240.01,240.3495746034369
901,21900451.0,Phoenix,108.0,2.5,237.0,239.99999999999997,234.99514971557642
902,21900452.0,New Orleans,112.5,6.0,242.75,240.02,241.08445301136194
903,21900452.0,Portland,118.5,-6.0,211.0,240.01999999999998,253.93507274222713
904,21900453.0,Houston,118.0,-6.0,227.75,239.98999999999998,253.1480806848441
905,21900453.0,Sacramento,112.0,6.0,223.25,239.99,240.2974609539789
906,21900454.0,Golden State,110.75,-1.0,271.75,240.01999999999998,240.31723125184482
907,21900454.0,Minnesota,109.75,1.0,224.75,239.99,238.17546129670063
908,21900455.0,Boston,109.25,-4.0,249.75,239.96999999999994,238.80793384026293
909,21900455.0,Toronto,105.25,4.0,222.5,239.99999999999997,230.24085401968617
910,21900456.0,Milwaukee,112.0,-3.0,237.75,239.99,242.85249723568054
911,21900456.0,Philadelphia,109.0,3.0,271.75,240.00000000000003,236.42718737024794
912,21900457.0,Golden State,109.5,11.0,266.5,240.02999999999994,234.94303606611842
913,21900457.0,Houston,120.5,-11.0,229.75,239.98999999999998,258.50250557270454
914,21900458.0,LA Clippers,110.75,2.0,246.0,240.0,239.4655524912776
915,21900458.0,LA Lakers,112.75,-2.0,249.0,239.98999999999998,243.74909240156603
916,21900459.0,Denver,112.25,-8.5,226.0,240.01000000000002,244.80740432541194
917,21900459.0,New Orleans,103.75,8.5,257.5,240.00999999999996,226.60235970668626
918,21900460.0,Detroit,117.5,-6.5,276.5,240.01000000000002,252.5030350875556
919,21900460.0,Washington,111.0,6.5,217.5,239.99,238.58153037911833
920,21900461.0,Brooklyn,116.5,-7.0,195.0,239.98000000000002,251.07099743288407
921,21900461.0,New York,109.5,7.0,220.0,239.99,236.0786077468747
922,21900462.0,Memphis,109.25,6.0,252.0,240.00999999999996,235.96900463837224
923,21900462.0,Oklahoma City,115.25,-6.0,213.5,240.01000000000002,248.81962436923743
924,21900463.0,Dallas,116.75,-7.5,235.0,239.97999999999996,251.60643992167013
925,21900463.0,San Antonio,109.25,7.5,223.75,239.98999999999998,235.54316525808864
928,21900465.0,Portland,108.25,5.5,213.25,240.02999999999997,234.53696698370072
929,21900465.0,Utah,113.75,-5.5,225.25,240.01,246.3167017369938
930,21900466.0,Boston,114.5,-14.0,265.25,239.99,249.91027964467543
931,21900466.0,Cleveland,100.5,14.0,227.5,240.01999999999998,219.9255002726567
934,21900468.0,Orlando,103.0,4.0,227.5,239.99999999999997,226.69938976146253
935,21900468.0,Philadelphia,107.0,-4.0,226.25,240.01000000000002,235.26646958203932
936,21900469.0,Atlanta,114.25,7.0,224.5,239.99999999999997,243.55503229201346
937,21900469.0,Milwaukee,121.25,-7.0,274.0,240.01000000000002,258.54742197802284
938,21900470.0,Indiana,102.75,5.0,228.0,240.0,226.02200081258195
939,21900470.0,Miami,107.75,-5.0,251.0,240.00000000000003,236.7308505883029
940,21900471.0,Golden State,110.5,4.0,228.75,240.01,238.50427062220797
941,21900471.0,Phoenix,114.5,-4.0,220.75,240.02,247.07135044278473
942,21900472.0,Denver,114.0,-9.0,250.25,240.00000000000003,247.70382298634703
943,21900472.0,Memphis,105.0,9.0,247.25,240.0,228.42789339004932
944,21900473.0,Boston,112.0,-7.0,203.25,240.0,243.98806891643682
945,21900473.0,Toronto,105.0,7.0,259.75,239.98999999999998,228.99567923042744
946,21900474.0,Indiana,107.75,2.0,209.0,239.99999999999997,234.74360014697942
947,21900474.0,New Orleans,109.75,-2.0,255.75,239.99999999999997,239.02714005726784
950,21900476.0,New York,115.25,-3.0,250.5,240.01000000000002,247.96794560867022
951,21900476.0,Washington,112.25,3.0,231.75,239.99999999999997,241.54263574323764
952,21900477.0,Atlanta,103.5,9.5,205.75,239.99,225.92497075780568
953,21900477.0,Chicago,113.0,-9.5,264.75,240.01999999999998,246.27178533167555
954,21900478.0,Brooklyn,112.75,9.0,229.75,240.00999999999996,240.62627027948628
955,21900478.0,Houston,121.75,-9.0,239.0,240.0,259.902199875784
956,21900479.0,Cleveland,105.25,6.5,229.75,239.99,229.5311217192135
957,21900479.0,Minnesota,111.75,-6.5,224.75,240.04000000000002,243.45262642765076
958,21900480.0,Milwaukee,111.25,-6.0,266.75,240.01000000000002,242.5236879101732
959,21900480.0,Orlando,105.25,6.0,231.75,240.00000000000006,229.67306817930802
960,21900481.0,Detroit,108.25,4.5,228.5,239.98999999999998,234.82085990388978
961,21900481.0,San Antonio,112.75,-4.5,289.25,240.0,244.4588247020387
962,21900482.0,Dallas,114.0,-10.5,303.5,240.00000000000003,248.12966236663064
963,21900482.0,Golden State,103.5,10.5,245.5,239.99,225.64107783761662
964,21900483.0,Phoenix,107.25,2.5,243.25,240.0,233.8146616295019
965,21900483.0,Sacramento,109.75,-2.5,209.5,240.01,239.16908651736236
966,21900484.0,LA Lakers,114.5,-5.0,267.0,240.0,247.3552433629738
967,21900484.0,Portland,109.5,5.0,235.25,239.99999999999997,236.64639358725285
968,21900485.0,LA Clippers,114.25,-7.0,233.0,240.1,247.52953317466043
969,21900485.0,Utah,107.25,7.0,242.75,240.00999999999996,232.53714348865108
970,21900486.0,Oklahoma City,102.0,5.0,215.75,240.04000000000002,224.8415127265074
971,21900486.0,Toronto,107.0,-5.0,213.5,240.0,235.55036250222838
972,21900487.0,Charlotte,108.5,3.0,226.5,239.99999999999997,235.6401953128649
973,21900487.0,Memphis,111.5,-3.0,256.5,239.99999999999997,242.0655051782975
974,21900488.0,Houston,108.5,5.0,238.75,239.99,235.07240947248678
975,21900488.0,New Orleans,113.5,-5.0,273.25,240.0,245.78125924820773
976,21900489.0,Denver,108.0,-8.0,230.75,240.01999999999998,237.97602537756163
977,21900489.0,Sacramento,100.0,8.0,237.25,239.99999999999997,220.8418657364081
978,21900490.0,Dallas,109.5,5.0,222.25,240.01999999999998,236.64639358725285
979,21900490.0,LA Lakers,114.5,-5.0,249.25,239.99999999999997,247.3552433629738
980,21900491.0,Atlanta,99.25,10.5,236.0,240.01000000000002,218.95164534986088
981,21900491.0,Orlando,109.75,-10.5,213.0,240.00000000000003,241.4402298788749
982,21900492.0,Miami,117.25,-11.0,213.0,239.98,253.3870571997149
983,21900492.0,Washington,106.25,11.0,263.0,240.01000000000002,229.82758769312875
984,21900493.0,Chicago,105.5,8.5,232.25,239.99,229.35683190752687
985,21900493.0,Milwaukee,114.0,-8.5,283.75,240.0,247.56187652625252
988,21900495.0,Detroit,104.25,9.5,196.25,239.98,227.10545884388023
989,21900495.0,Utah,113.75,-9.5,229.5,240.00999999999996,247.45227341775006
990,21900496.0,Phoenix,114.5,3.5,251.5,240.01,244.94215354136674
991,21900496.0,Portland,118.0,-3.5,233.5,240.0,252.4383483843714
992,21900497.0,Boston,108.75,-7.5,268.0,240.00000000000003,239.01456700354166
993,21900497.0,Charlotte,101.25,7.5,217.25,239.99,222.9512923399602
994,21900498.0,Indiana,107.75,-3.5,241.5,239.98999999999998,236.3050112080193
995,21900498.0,Philadelphia,104.25,3.5,220.75,240.00999999999996,228.80881636501465
996,21900499.0,LA Clippers,113.0,-6.5,233.75,240.00000000000003,245.42010657110833
997,21900499.0,Sacramento,106.5,6.5,205.75,239.99,231.49860186267108
998,21900500.0,Cleveland,105.5,8.0,209.75,240.0,229.4987783676214
999,21900500.0,Toronto,113.5,-8.0,254.75,239.99999999999997,246.63293800877494
1000,21900501.0,Denver,109.5,6.0,226.25,239.99,236.36250066706376
1001,21900501.0,Houston,115.5,-6.0,255.25,239.99999999999997,249.21312039792895
1004,21900503.0,Dallas,109.5,-2.5,221.25,239.98999999999998,238.77559048867084
1005,21900503.0,Oklahoma City,107.0,2.5,235.5,240.00000000000003,233.42116560081038
1006,21900504.0,Orlando,113.25,-3.0,269.0,240.02,244.81997737913812
1007,21900504.0,Washington,110.25,3.0,214.5,239.99999999999994,238.3946675137055
1008,21900505.0,New York,110.75,4.0,257.75,240.01000000000005,238.89776665089948
1009,21900505.0,Portland,114.75,-4.0,204.25,240.0,247.46484647147625
1010,21900506.0,Milwaukee,119.25,-18.0,262.0,240.0,258.5222758705705
1011,21900506.0,Minnesota,101.25,18.0,232.0,239.98999999999998,219.97041667797498
1012,21900507.0,LA Lakers,118.25,-11.0,248.25,240.01,254.96104131448095
1013,21900507.0,Phoenix,107.25,11.0,243.75,240.0,231.4015718078948
1014,21900508.0,Charlotte,105.0,2.0,218.25,240.0,230.41514383137277
1015,21900508.0,Cleveland,107.0,-2.0,229.0,240.01,234.6986837416612
1016,21900509.0,Denver,104.5,-1.0,248.25,240.02,230.47983053455695
1017,21900509.0,Indiana,103.5,1.0,237.0,240.01000000000002,228.33806057941277
1018,21900510.0,Miami,109.5,-5.5,214.0,239.98,239.62726924923805
1019,21900510.0,Toronto,104.0,5.5,196.0,240.02,227.84753449594498
1020,21900511.0,Chicago,102.75,3.5,223.75,239.99999999999997,226.44784019286556
1021,21900511.0,Utah,106.25,-3.5,226.5,239.98999999999998,233.94403503587023
1022,21900512.0,Golden State,104.25,3.0,197.25,240.01000000000005,228.95076282510917
1023,21900512.0,Minnesota,107.25,-3.0,237.5,239.99999999999994,235.37607269054178
1024,21900513.0,Brooklyn,107.5,8.0,233.0,240.0,232.64674659715354
1025,21900513.0,Dallas,115.5,-8.0,253.0,240.00000000000003,249.78090623830707
1026,21900514.0,Oklahoma City,107.25,2.5,223.75,240.00000000000003,233.8146616295019
1027,21900514.0,San Antonio,109.75,-2.5,220.75,240.01,239.16908651736236
1028,21900515.0,Memphis,110.25,4.0,245.0,240.0,238.11077459351645
1029,21900515.0,Sacramento,114.25,-4.0,265.25,239.98999999999998,246.67785441409322
1030,21900516.0,Detroit,105.25,13.0,229.25,240.01000000000002,227.68581773798454
1031,21900516.0,LA Clippers,118.25,-13.0,280.25,240.02,255.5288271548591
1032,21900517.0,Atlanta,106.75,10.5,234.5,239.98999999999998,230.75652621060632
1033,21900517.0,Boston,117.25,-10.5,252.0,239.99999999999997,253.24511073962034
1034,21900518.0,Miami,102.25,1.5,200.75,240.0,226.22863397586065
1035,21900518.0,Orlando,103.75,-1.5,239.0,240.00000000000003,229.44128890857695
1036,21900519.0,Portland,119.75,-7.0,229.75,239.99999999999997,256.18644580587375
1037,21900519.0,Washington,112.75,7.0,211.75,240.02000000000004,241.1940561198644
1038,21900520.0,Houston,116.25,-4.5,238.0,240.0,249.9677691037199
1039,21900520.0,Philadelphia,111.75,4.5,245.5,239.99999999999997,240.329804305571
1040,21900521.0,New York,108.25,7.0,246.0,240.0,234.11112760341712
1041,21900521.0,Phoenix,115.25,-7.0,252.0,240.0,249.1035172894265
1042,21900522.0,LA Lakers,117.5,-10.0,264.25,240.00000000000003,253.49666030821734
1043,21900522.0,New Orleans,107.5,10.0,238.0,240.01,232.0789607567754
1044,21900523.0,LA Clippers,120.25,-10.0,223.25,239.99,257.825116623824
1045,21900523.0,Memphis,110.25,10.0,311.0,239.99000000000004,236.40741707238203
1046,21900524.0,Brooklyn,109.25,-2.0,234.0,240.02000000000004,238.2401479998848
1047,21900524.0,Toronto,107.25,2.0,244.25,240.0,233.95660808959641
1048,21900525.0,Orlando,101.25,3.5,217.5,240.00000000000003,224.0868640207165
1049,21900525.0,Utah,104.75,-3.5,229.75,240.01,231.58305886372113
1050,21900526.0,Atlanta,106.75,7.0,234.5,239.99,231.75015143126805
1051,21900526.0,Indiana,113.75,-7.0,230.25,240.02,246.7425411172774
1052,21900527.0,Cleveland,103.5,6.5,208.5,240.0,226.7766495183729
1053,21900527.0,Oklahoma City,110.0,-6.5,254.5,239.99999999999997,240.69815422681015
1054,21900528.0,Denver,117.0,-13.0,207.25,239.98000000000002,253.56134701140152
1055,21900528.0,Washington,104.0,13.0,249.75,240.01000000000002,225.71833759452696
1056,21900529.0,Boston,103.5,1.0,242.5,239.98,228.33806057941277
1057,21900529.0,Chicago,104.5,-1.0,238.75,240.0,230.47983053455695
1060,21900531.0,Milwaukee,120.25,-12.0,263.75,240.01999999999995,258.3929024642021
1061,21900531.0,San Antonio,108.25,12.0,235.25,240.0,232.69166300247178
1062,21900532.0,Detroit,108.0,-3.0,256.5,240.00999999999996,236.5565607766163
1063,21900532.0,Golden State,105.0,3.0,240.0,240.0,230.1312509111837
1064,21900533.0,New Orleans,111.75,2.0,257.5,240.01999999999998,241.03953660604367
1065,21900533.0,Sacramento,113.75,-2.0,248.75,240.01000000000002,245.32307651633207
1066,21900534.0,LA Clippers,114.75,-10.0,257.5,240.0,249.16820399261067
1067,21900534.0,New York,104.75,10.0,255.25,240.01,227.75050444116872
1068,21900535.0,Miami,110.25,-5.0,263.75,240.0,240.66581087521806
1069,21900535.0,Portland,105.25,5.0,222.0,240.0,229.9569610994971
1070,21900536.0,Cleveland,105.5,6.0,210.5,240.01,230.06656420799953
1071,21900536.0,Minnesota,111.5,-6.0,282.75,239.98999999999998,242.91718393886472
1072,21900537.0,Memphis,115.0,7.0,261.0,240.01000000000002,244.735520378088
1073,21900537.0,Phoenix,122.0,-7.0,239.0,239.99999999999997,259.7279100640974
1074,21900538.0,Detroit,102.0,14.5,225.75,240.0,222.14452998471123
1075,21900538.0,LA Lakers,116.5,-14.5,268.5,240.03000000000003,253.2001943343021
1076,21900539.0,Charlotte,101.5,6.5,205.5,240.0,223.6286812888408
1077,21900539.0,Indiana,108.0,-6.5,251.25,240.0,237.55018599727802
1078,21900540.0,Brooklyn,104.25,4.0,211.5,240.02000000000004,228.6668699049201
1079,21900540.0,Orlando,108.25,-4.0,242.5,240.00000000000006,237.23394972549687
1080,21900541.0,Oklahoma City,101.25,8.0,221.25,239.99,222.80934587986567
1081,21900541.0,Philadelphia,109.25,-8.0,238.5,239.99,239.9435055210192
1082,21900542.0,Boston,116.75,-9.0,230.25,240.01,252.0322793019537
1083,21900542.0,Washington,107.75,9.0,229.25,240.0,232.75634970565596
1084,21900543.0,Atlanta,108.75,7.0,223.5,240.00999999999996,234.89811966080015
1085,21900543.0,Denver,115.75,-7.0,241.25,239.99,249.89050934680952
1086,21900544.0,New Orleans,108.75,4.0,246.25,240.02,235.74979842136736
1087,21900544.0,Utah,112.75,-4.0,234.25,240.02,244.31687824194415
1088,21900545.0,Chicago,105.0,7.5,246.25,240.01000000000002,228.8537327703329
1089,21900545.0,Dallas,112.5,-7.5,246.25,240.04,244.9170074339144
1090,21900546.0,Milwaukee,118.5,-8.5,219.0,239.99,254.6448050426998
1091,21900546.0,San Antonio,110.0,8.5,255.0,240.00000000000003,236.43976042397412
1092,21900547.0,Golden State,101.25,10.0,226.5,240.0,222.24156003948752
1093,21900547.0,Sacramento,111.25,-10.0,249.75,239.99,243.65925959092948
1094,21900548.0,Cleveland,107.5,3.5,251.0,240.02000000000004,233.92426473800435
1095,21900548.0,Detroit,111.0,-3.5,237.0,240.00000000000003,241.420459581009
1096,21900549.0,Portland,109.25,2.5,237.25,239.99999999999997,236.962629859034
1097,21900549.0,Toronto,111.75,-2.5,239.75,240.0,242.31705474689448
1100,21900551.0,Memphis,116.25,-4.5,256.25,239.99000000000004,249.9677691037199
1101,21900551.0,Minnesota,111.75,4.5,235.0,240.01,240.329804305571
1102,21900552.0,Phoenix,116.5,-6.5,216.25,239.98999999999998,250.92905097278953
1103,21900552.0,Sacramento,110.0,6.5,225.25,240.01,237.00754626435227
1104,21900553.0,LA Lakers,118.25,-13.5,281.0,239.99999999999997,255.67077361495362
1105,21900553.0,New York,104.75,13.5,206.75,240.0,226.756879220507
1106,21900554.0,Boston,113.75,-7.0,233.75,240.0,246.7425411172774
1107,21900554.0,San Antonio,106.75,7.0,273.75,240.02000000000007,231.75015143126805
1110,21900556.0,Indiana,105.5,-1.5,218.25,240.01000000000002,232.19576110941756
1111,21900556.0,Miami,104.0,1.5,252.75,239.98999999999998,228.98310617670126
1112,21900557.0,Orlando,113.5,-9.5,277.75,239.97000000000003,247.05877738905855
1113,21900557.0,Washington,104.0,9.5,215.5,240.0,226.7119628151887
1114,21900558.0,Atlanta,115.0,7.5,252.5,240.01999999999998,244.59357391799347
1115,21900558.0,Houston,122.5,-7.5,269.75,239.99,260.656848581575
